Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),C2H4(52)
2.099754856193236e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4095632965728692,0.11579113359777767,0.02269819163523379,1.0819767095701061e-07,2.3957181491775257e-05,0.004727138638529014,0.00017094280314824508,2.013427964011543e-08,1.993281006791101e-07,0.00017130052727600182,6.237406353567792e-17,0.00037068979424610205,8.151835162871958e-13,8.078635292595002e-09,1.1820976670913453e-11,5.0440717464193835e-14,1.588434054849545e-05,2.1759496981404732e-10,9.631284610191718e-10,0.0004638911448961772,3.228324676804893e-10,1.646831375935539e-07,5.479182610614149e-06,3.528365183821223e-05,2.4140262326512104e-08,1.3558631989310587e-07,2.9980366659920583e-05,0.0025004468334734703,0.00029788396549536864,9.189909924630284e-08,1.1584915146434248e-09,1.2014830236754643e-11,3.448075400781496e-10
2.1082753675724274e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.409552313931739,0.11577957516945807,0.022697695784552507,1.0873628519621141e-07,2.4057616568057864e-05,0.004748039430720964,0.00017196035052771918,2.0350607301256716e-08,2.0001976023302198e-07,0.00017182710299922248,6.354593911455228e-17,0.0003710130427402858,8.241936398241899e-13,8.16391579223332e-09,1.1901671338080829e-11,5.1007739474094687e-14,1.591697451751922e-05,2.194640795024296e-10,9.660692091314926e-10,0.00046399249322149293,3.2216148036385636e-10,1.6487059759987404e-07,5.480767920659433e-06,3.512299651569485e-05,2.4150223813683956e-08,1.3559121638896775e-07,3.0106123557388092e-05,0.0025103318339107774,0.0002989136753199777,9.158938894568226e-08,1.1621944687426412e-09,1.20331555794906e-11,3.477666857692713e-10
2.116795878951619e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40954133210767496,0.11576801816064641,0.022697199971100097,1.0927306253278077e-07,2.4157789323046275e-05,0.004768944007609238,0.00017297727015326702,2.056819603587426e-08,2.007088449029156e-07,0.00017235222433227391,6.473409451259382e-17,0.00037133327829921815,8.332579482485133e-13,8.249602928110977e-09,1.1982344611894385e-11,5.1577928459951637e-14,1.5949210200124565e-05,2.2134235086661873e-10,9.690016499462938e-10,0.0004640933990465995,3.214873750022974e-10,1.6505776089382225e-07,5.482345348492507e-06,3.496355933585519e-05,2.4160161399225618e-08,1.3559605811404747e-07,3.0231917702419694e-05,0.0025202174694413707,0.00029994112643301626,9.128161026096162e-08,1.1658886794467894e-09,1.2051453365887846e-11,3.507403234002957e-10
2.1253163903308103e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4095303510813102,0.11575646257333998,0.02269670419487267,1.0980801485434698e-07,2.425770121069737e-05,0.004789852317353613,0.00017399356115886287,2.078704534108364e-08,2.013953738446351e-07,0.00017287589344185003,6.593866880972736e-17,0.0003716505342533069,8.423764205590396e-13,8.335694897622161e-09,1.2062995602565121e-11,5.215127966341299e-14,1.598105074689011e-05,2.23229798805907e-10,9.719257961904731e-10,0.00046419386562187887,3.208104459848782e-10,1.652446630101854e-07,5.483914937047245e-06,3.480533648424224e-05,2.4170075113036515e-08,1.3560084515212356e-07,3.0357748938261076e-05,0.0025301037368167844,0.0003009663420852733,9.097576956169209e-08,1.1695742344265497e-09,1.206972621593308e-11,3.5372847654718577e-10
2.1338369017100018e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4095193708340749,0.11574490840951125,0.022696208455866364,1.103411541835727e-07,2.4357353695856976e-05,0.004810764308537908,0.0001750092229750698,2.1007154684437423e-08,2.020793661771058e-07,0.00017339811251343757,6.715980133805522e-17,0.0003719648435499353,8.515490344563879e-13,8.422189892993203e-09,1.2143623457591856e-11,5.27277883235442e-14,1.601249930332976e-05,2.2512643819818601e-10,9.74841660695594e-10,0.00046429389622886544,3.201309800070643e-10,1.654313383047476e-07,5.485476729818479e-06,3.464832384579968e-05,2.417996499082816e-08,1.3560557758888105e-07,3.04836171098938e-05,0.002539990632496931,0.0003019893452913055,9.067187229171795e-08,1.1732512200505289e-09,1.208797666916273e-11,3.5673116875225565e-10
2.1423574130891932e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40950839134817774,0.11573335567110797,0.022695712754077363,1.1087249266731167e-07,2.445674825333577e-05,0.004831679930171716,0.00017602425531853183,2.1228523504167475e-08,2.0276084097677081e-07,0.00017391888375097538,6.83976316759713e-17,0.00037227623875847035,8.607757663551259e-13,8.509086101556562e-09,1.222422736086531e-11,5.3307449677880704e-14,1.6043559009056295e-05,2.2703228389977217e-10,9.777492563959508e-10,0.00046439349417806344,3.1944925614957204e-10,1.6561781997453255e-07,5.48703077082905e-06,3.4492517017116295e-05,2.418983107392117e-08,1.3561025551186114e-07,3.060952206405603e-05,0.002549878152660701,0.000303010158827687,9.036992299752971e-08,1.1769197213908613e-09,1.2106207185884992e-11,3.5974842352389163e-10
2.1508779244683847e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40949741260658634,0.11572180436005357,0.022695217089501903,1.1140204256611291e-07,2.455588636701139e-05,0.004852599131691909,0.00017703865818166105,2.1451151209426563e-08,2.0343981727223578e-07,0.00017443820937651806,6.965229964228819e-17,0.0003725847520751883,8.700565913959035e-13,8.596381706018851e-09,1.2304806531782539e-11,5.389025896344309e-14,1.6074232996974096e-05,2.2894735074523488e-10,9.80648596326676e-10,0.00046449266280681453,3.187655459604161e-10,1.65804140078355e-07,5.488577104597611e-06,3.4337911318425115e-05,2.4199673409046034e-08,1.3561487901040823e-07,3.073546364926049e-05,0.002559766293216363,0.0003040288052314384,9.006992535626001e-08,1.1805798222288864e-09,1.2124420148431376e-11,3.6278026433628067e-10
2.159398435847576e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40948643459300965,0.11571025447824722,0.022694721462136233,1.1192981624406579e-07,2.4654769528956143e-05,0.004873521862963969,0.00017805243182252036,2.167503718052907e-08,2.041163140391152e-07,0.00017495609162990436,7.09239452903768e-17,0.00037289041532812244,8.793914834575228e-13,8.684074884723059e-09,1.2385360224372037e-11,5.447621141771587e-14,1.6104524392500797e-05,2.3087165354722898e-10,9.835396936218558e-10,0.00046459140547721483,3.1808011353992897e-10,1.6599032955741568e-07,5.490115776107139e-06,3.418450180535145e-05,2.420949204814668e-08,1.3561944817561987e-07,3.086144171581154e-05,0.0025696550498117768,0.0003050453067986295,8.977188220356257e-08,1.1842316050637667e-09,1.2142617862418736e-11,3.6582671462914305e-10
2.1679189472267676e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40947545729187906,0.1156987060275643,0.022694225871976663,1.1245582615897944e-07,2.475339923859032e-05,0.004894448074283111,0.00017906557675490196,2.190018076919083e-08,2.0479035019507658e-07,0.000175472532768429,7.221270890232013e-17,0.0003731932599818306,8.887804151689395e-13,8.772163811905045e-09,1.2465887726429746e-11,5.5065302279590195e-14,1.613443631281708e-05,2.3280520709633e-10,9.864225615126704e-10,0.0004646897255740825,3.173932156285379e-10,1.661764182558711e-07,5.491646830774195e-06,3.403228328041162e-05,2.4219287048187793e-08,1.356239631002997e-07,3.098745611581997e-05,0.002579544417844402,0.00030605968558314914,8.947579556079275e-08,1.1878751511205817e-09,1.2160802558013331e-11,3.6888779780747117e-10
2.176439458605959e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40946448068833063,0.11568715900985647,0.02269373031901951,1.1298008485289116e-07,2.485177700186049e-05,0.004915377716375207,0.00018007809373860164,2.2126581298768144e-08,2.0546194459508048e-07,0.00017598753506651915,7.35187309830807e-17,0.00037349331714208795,8.982233579211991e-13,8.860646657944335e-09,1.2546388358666222e-11,5.565752679027133e-14,1.6163971866144386e-05,2.347480261608728e-10,9.892972133255695e-10,0.00046478762650297616,3.1670510169712044e-10,1.6636243494161426e-07,5.493170314418918e-06,3.388125030426158e-05,2.4229058470966237e-08,1.356284238789046e-07,3.111350670321471e-05,0.002589434392471111,0.00030707196339563797,8.918166666168851e-08,1.1915105403574116e-09,1.217897639121689e-11,3.719635372412726e-10
2.1849599699851505e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4094535047681872,0.115675613426952,0.02269323480326115,1.1350260494289827e-07,2.4949904330442732e-05,0.00493631074039755,0.00018108998376989023,2.235423806449592e-08,2.0613111602681034e-07,0.00017650110081541463,7.484215225468257e-17,0.0003737906175605021,9.077202818793032e-13,8.949521589609335e-09,1.2626861473865163e-11,5.625288019415166e-14,1.619313415104993e-05,2.3670012548679347e-10,9.921636624804595e-10,0.00046488511168826183,3.160160140397547e-10,1.66548407327132e-07,5.4946862732357485e-06,3.373139720669594e-05,2.4238806382925345e-08,1.3563283060749838e-07,3.123959333375411e-05,0.002599324968617811,0.00030808216180258044,8.888949597898901e-08,1.1951378514758914e-09,1.2197141445167016e-11,3.7505395626531854e-10
2.193480481364342e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40944252951794075,0.11566406928065598,0.02269273932469797,1.1402339911230792e-07,2.504778274097036e-05,0.00495724709793941,0.0001821012480721813,2.258315033372489e-08,2.0679788320629143e-07,0.00017701323232285261,7.618311365040813e-17,0.0003740851916390559,9.17271155994011e-13,9.038786770296982e-09,1.2707306456053585e-11,5.685135773964961e-14,1.6221926255778667e-05,2.386615197974743e-10,9.95021922488915e-10,0.00046498218457122887,3.15326187868681e-10,1.667343620902491e-07,5.496194753764867e-06,3.358271809739842e-05,2.424853085497275e-08,1.3563718338370665e-07,3.136571586503541e-05,0.0026092161409888544,0.00030909030212554814,8.859928325040237e-08,1.1987571619317162e-09,1.2215299731432269e-11,3.781590781788974e-10
2.2020009927435334e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40943155492473543,0.11565252657275052,0.022692243883326392,1.1454248010209742e-07,2.514541375428584e-05,0.004978186741022431,0.00018311188808689554,2.2813317346157976e-08,2.0746226477369272e-07,0.00017752393191275615,7.754175630901035e-17,0.00037437706943457567,9.268759480135715e-13,9.12844036026698e-09,1.2787722719683697e-11,5.74529546800155e-14,1.6250351257611663e-05,2.40632223793591e-10,9.97872006952421e-10,0.0004650788486082565,3.1463585141128436e-10,1.6692032489494984e-07,5.497695802864364e-06,3.343520687644565e-05,2.4258231962302556e-08,1.356414823066655e-07,3.149187415650069e-05,0.002619107904076269,0.00031009640544059347,8.83110275039228e-08,1.2023685479427822e-09,1.2233453191318084e-11,3.8127892624557174e-10
2.2105215041227248e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40942058097635,0.11564098530499511,0.02269174847914287,1.150598607026789e-07,2.5242798894716406e-05,0.0049991296221008575,0.00018412190546452005,2.3044738314085754e-08,2.0812427928930868e-07,0.00017803320192492605,7.89182215689404e-17,0.00037466628066312935,9.365346244953852e-13,9.218480516870643e-09,1.2868109708826782e-11,5.805766627410482e-14,1.6278412222250186e-05,2.4261225215296357e-10,1.000713929560632e-09,0.0004651751072690285,3.1394522600892084e-10,1.6710632041228978e-07,5.499189467683119e-06,3.328885724456471e-05,2.4267909784220544e-08,1.3564572747697747e-07,3.161806806944284e-05,0.002629000252168775,0.00031110049257778436,8.802472708310699e-08,1.205972084501141e-09,1.2251603697190014e-11,3.844135236929402e-10
2.2190420155019163e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4094096076611813,0.11562944547912676,0.022691253112143865,1.1557555374596238e-07,2.533993968937314e-05,0.005020075694061581,0.00018513130205586312,2.3277412422620987e-08,2.0878394522971712e-07,0.00017854104471473771,8.031265096259175e-17,0.00037495285470435353,9.462471508176005e-13,9.308905394774464e-09,1.2948466896379107e-11,5.866548778712013e-14,1.6306112203225294e-05,2.4460161953040904e-10,1.003547704089646e-09,0.0004652709640347936,3.132545262174195e-10,1.672923723411688e-07,5.500675795634378e-06,3.3143662713146564e-05,2.42775644039725e-08,1.356499189966699e-07,3.1744297467010394e-05,0.002638893179360619,0.0003121025841208783,8.774037967180237e-08,1.2095678453859075e-09,1.2269753053789298e-11,3.875628937124044e-10
2.2275625268811077e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4093986349682278,0.11561790709686018,0.02269075778232589,1.1608957209771082e-07,2.543683766747308e-05,0.005041024910224054,0.00018614007990350396,2.3511338829932288e-08,2.0944128098410917e-07,0.00017904746265284092,8.17251862105603e-17,0.00037523682060571265,9.560134911906407e-13,9.399713146178494e-09,1.3028793783280109e-11,5.927641449132138e-14,1.633345424133218e-05,2.4660034055759735e-10,1.0063733444003158e-09,0.0004653664223966789,3.1256395990910186e-10,1.6747850342904933e-07,5.50215483437007e-06,3.2999616614017015e-05,2.4287195908577154e-08,1.3565405696914436e-07,3.1870562214208184e-05,0.0026487866795602026,0.00031310270040713,8.745798231808409e-08,1.2131559031722047e-09,1.2287902999547186e-11,3.907270594589384e-10
2.2360830382602992e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4093876628870735,0.11560637015988813,0.022690262489685458,1.1660192865018117e-07,2.553349435968407e-05,0.005061977224340016,0.0001871482412334354,2.3746516667476824e-08,2.1009630485078776e-07,0.00017955245812486357,8.315596921592165e-17,0.00037551820708668973,9.658336086686608e-13,9.490901921029572e-09,1.3109089897742886e-11,5.989044166670622e-14,1.6360441364088905e-05,2.486084298429094e-10,1.0091908644365708e-09,0.0004654614858540459,3.118737283761592e-10,1.6766473549273778e-07,5.503626631755765e-06,3.285671210896605e-05,2.4296804388662358e-08,1.3565814149913496e-07,3.199686217789851e-05,0.0026586807464985263,0.0003141008615272276,8.717753145812617e-08,1.2167363292438838e-09,1.2306055207916687e-11,3.939060440508627e-10
2.2446035496394906e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40937669140787114,0.11559483466988156,0.022689767234219112,1.171126363150449e-07,2.5629911297491835e-05,0.005082932590593094,0.00018815578844689994,2.39829450402321e-08,2.1074903503383124e-07,0.0001800560335311196,8.460514205852555e-17,0.00037579704254291085,9.757074651609373e-13,9.582469867229503e-09,1.3189354794497156e-11,6.05075646016607e-14,1.6387076585218972e-05,2.506259019712974e-10,1.0120002782237595e-09,0.0004655561579128946,3.1118402643523286e-10,1.6785108943903776e-07,5.505091235846365e-06,3.2714942199038156e-05,2.4306389938303918e-08,1.356621726926704e-07,3.212319722680189e-05,0.002668575373737427,0.0003150970873253533,8.689902293966385e-08,1.2203091938088704e-09,1.232421128869802e-11,3.9709987056962215e-10
2.253124061018682e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40936572052132697,0.11558330062848993,0.02268927201592342,1.1762170801658184e-07,2.5726090012589085e-05,0.005103890963598248,0.00018916272411241723,2.4220623026926838e-08,2.1139948963991724e-07,0.00018055819128631997,8.607284698930777e-17,0.00037607335505020553,9.856350214431833e-13,9.674415130838315e-09,1.3269588054044746e-11,6.112777859358068e-14,1.6413362904157212e-05,2.526527715041477e-10,1.0148015998670197e-09,0.00046565044208431676,3.104950425330542e-10,1.6803758528524453e-07,5.506548694862477e-06,3.257429973358572e-05,2.4315952654869136e-08,1.356661506570242e-07,3.224956723149305e-05,0.0026784705546776346,0.00031609139739936445,8.662245204455702e-08,1.2238745659087985e-09,1.2342372789351655e-11,4.003085620595674e-10
2.2616445723978735e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4093547502186857,0.11557176803734123,0.02268877683479496,1.1812915668514119e-07,2.5822032036286077e-05,0.0051248522984010695,0.000190169050958002,2.4459549680270875e-08,2.1204768667530453e-07,0.00018105893381928774,8.755922642461996e-17,0.00037634717236860167,9.956162371688046e-13,9.766735856272588e-09,1.3349789281927694e-11,6.175107894946531e-14,1.64393033055786e-05,2.546890529791455e-10,1.0175948435496684e-09,0.00046574434188299243,3.098069588529997e-10,1.6822424217963895e-07,5.507999057167429e-06,3.2434777419087115e-05,2.4325492638864015e-08,1.3567007550067456e-07,3.237597206439751e-05,0.002688366282566629,0.00031708381110109017,8.634781351120986e-08,1.227432513431765e-09,1.2360541196325784e-11,4.035321415277392e-10
2.270165083777065e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4093437804917142,0.1155602368980425,0.022688281690830325,1.1863499525086314e-07,2.5917738898942397e-05,0.005145816550476954,0.0001911747718635712,2.4699724027184144e-08,2.126936440429677e-07,0.0001815582635726765,8.906442294057797e-17,0.0003766185219462595,1.0056510708800754e-12,9.85943018649902e-09,1.3429958108008994e-11,6.237746098648263e-14,1.6464900758949224e-05,2.567347609101421e-10,1.020380023531601e-09,0.00046583786082573137,3.0911995142242293e-10,1.6841107842187517e-07,5.5094423712449854e-06,3.229636782773189e-05,2.4335009993782446e-08,1.3567394733327162e-07,3.25024115997891e-05,0.0026982625505063106,0.0003180743475367379,8.60751015567441e-08,1.230983103130121e-09,1.2378717936381311e-11,4.0677063194365606e-10
2.2786855951562564e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40933281133268773,0.11554870721217979,0.02268778658402614,1.1913923663765547e-07,2.6013212129419438e-05,0.005166783675730131,0.000192179889853539,2.4941145069024657e-08,2.133373795398823e-07,0.0001820561830026925,9.058857926742853e-17,0.0003768874309233431,1.0157394800192493e-12,9.95249626322325e-09,1.3510094185766107e-11,6.300692003250849e-14,1.6490158218099236e-05,2.5878990978702343e-10,1.023157154147726e-09,0.0004659310024300616,3.08434190220636e-10,1.6859811148314827e-07,5.510878685677727e-06,3.2159063405775864e-05,2.4344504825960245e-08,1.3567776626558758e-07,3.262888571378159e-05,0.0027081593514604817,0.00031906302556740834,8.580430989821407e-08,1.2345264006309076e-09,1.2396904377895324e-11,4.1002405623910644e-10
2.287206106535448e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40932184273437416,0.11553717898131845,0.02268729151437902,1.1964189375741852e-07,2.6108453254553354e-05,0.005187753630492586,0.00019318440808959768,2.5183811781815617e-08,2.139789108544556e-07,0.00018255269457882018,9.213183828393499e-17,0.00037715392613583114,1.0258814209396043e-12,1.0045932227074087e-08,1.3590197191597175e-11,6.363945142663905e-14,1.6515078620817044e-05,2.6085451407558166e-10,1.0259262498064156e-09,0.0004660237702128636,3.0774983928741426e-10,1.6878535802627355e-07,5.512308049126054e-06,3.202285648166788e-05,2.4353977244433294e-08,1.356815324094778e-07,3.2755394284321264e-05,0.0027180566782621417,0.0003200498638097128,8.553543177355054e-08,1.2380624704477889e-09,1.2415101832173425e-11,4.132924373079418e-10
